city,__amount,__id,year,description,type,id
Bishop,72444800,Water,2010,Actual,actual,8F475BBEB7121BF0F4E9006AAE7455FA
Bishop,137920900,Water,2013,Budget,budget,9D16CD3F88BDE264CF5C2CD009CED86F
Bishop,83898500,Water,2012,Actual,actual,76287FC18C40C631A7C48E2A33C5DCB6
Bishop,141981500,Water,2014,Budget,budget,E02BD36065064960B87EED1DE187C08C
Bishop,5418535,Water,2014,Actual,actual,42094826A85446278FAD1F8671B94928
Bishop,13899460,Water,2014,Actual,actual,DCE6BEB13C774448883360070F24EEDB
Bishop,30559644,Water,2014,Actual,actual,16E9ED8C06DF4CB09AD7E975FF87C46E
Bishop,67869635,Water,2014,Actual,actual,676A1514A7C54765B5AD78973171A21C
Bishop,74559404,Water,2014,Actual,actual,A44920AA958640E6A129FB714414A0FC
Bishop,53409388,Water,2014,Actual,actual,1DCCC66C377C4708BAF2F734373632C7
Bishop,63647000,Sewer,2009,Actual,actual,A7AD83D70F0D263073CD95CF1D2BDF2C
Bishop,70776900,Sewer,2011,Actual,actual,A3F707AAE5A51E5C97D9BDB3F5914AFF
Bishop,64456800,Sewer,2010,Actual,actual,8F475BBEB7121BF0F4E9006AAE7455FA
Bishop,115508500,Sewer,2013,Budget,budget,9D16CD3F88BDE264CF5C2CD009CED86F
Bishop,74047400,Sewer,2012,Actual,actual,76287FC18C40C631A7C48E2A33C5DCB6
Bishop,125580500,Sewer,2014,Budget,budget,E02BD36065064960B87EED1DE187C08C
Bishop,4991800,Sewer,2014,Actual,actual,42094826A85446278FAD1F8671B94928
Bishop,14319993,Sewer,2014,Actual,actual,DCE6BEB13C774448883360070F24EEDB
Bishop,21034238,Sewer,2014,Actual,actual,16E9ED8C06DF4CB09AD7E975FF87C46E
Bishop,35735049,Sewer,2014,Actual,actual,676A1514A7C54765B5AD78973171A21C
Bishop,43539450,Sewer,2014,Actual,actual,A44920AA958640E6A129FB714414A0FC
Bishop,28174118,Sewer,2014,Actual,actual,1DCCC66C377C4708BAF2F734373632C7
Bishop,6589500,Gas Tax,2009,Actual,actual,A7AD83D70F0D263073CD95CF1D2BDF2C
Bishop,10523500,Gas Tax,2011,Actual,actual,A3F707AAE5A51E5C97D9BDB3F5914AFF
Bishop,8254500,Gas Tax,2010,Actual,actual,8F475BBEB7121BF0F4E9006AAE7455FA
Bishop,10920000,Gas Tax,2013,Budget,budget,9D16CD3F88BDE264CF5C2CD009CED86F
Bishop,13698000,Gas Tax,2012,Actual,actual,76287FC18C40C631A7C48E2A33C5DCB6
Bishop,13100000,Gas Tax,2014,Budget,budget,E02BD36065064960B87EED1DE187C08C
Bishop,1250211,Gas Tax,2014,Actual,actual,42094826A85446278FAD1F8671B94928
Bishop,2552429,Gas Tax,2014,Actual,actual,DCE6BEB13C774448883360070F24EEDB
Bishop,3819455,Gas Tax,2014,Actual,actual,16E9ED8C06DF4CB09AD7E975FF87C46E
Bishop,6386043,Gas Tax,2014,Actual,actual,676A1514A7C54765B5AD78973171A21C
Bishop,7652930,Gas Tax,2014,Actual,actual,A44920AA958640E6A129FB714414A0FC
Bishop,5085311,Gas Tax,2014,Actual,actual,1DCCC66C377C4708BAF2F734373632C7
Bishop,120400,Bond,2011,Actual,actual,A3F707AAE5A51E5C97D9BDB3F5914AFF
Bishop,615500,Bond,2012,Actual,actual,76287FC18C40C631A7C48E2A33C5DCB6
Bishop,361400,Traffic Safety,2009,Actual,actual,A7AD83D70F0D263073CD95CF1D2BDF2C
Bishop,4149600,Traffic Safety,2011,Actual,actual,A3F707AAE5A51E5C97D9BDB3F5914AFF
Bishop,268400,Traffic Safety,2010,Actual,actual,8F475BBEB7121BF0F4E9006AAE7455FA
Bishop,715000,Traffic Safety,2013,Budget,budget,9D16CD3F88BDE264CF5C2CD009CED86F
Bishop,1114800,Traffic Safety,2012,Actual,actual,76287FC18C40C631A7C48E2A33C5DCB6
Bishop,345000,Traffic Safety,2014,Budget,budget,E02BD36065064960B87EED1DE187C08C
Bishop,92387,Traffic Safety,2014,Actual,actual,DCE6BEB13C774448883360070F24EEDB
Bishop,353377,Traffic Safety,2014,Actual,actual,16E9ED8C06DF4CB09AD7E975FF87C46E
Bishop,722157,Traffic Safety,2014,Actual,actual,676A1514A7C54765B5AD78973171A21C
Bishop,865335,Traffic Safety,2014,Actual,actual,A44920AA958640E6A129FB714414A0FC
Bishop,567310,Traffic Safety,2014,Actual,actual,1DCCC66C377C4708BAF2F734373632C7
Bishop,10373900,Sunrise MHP,2009,Actual,actual,A7AD83D70F0D263073CD95CF1D2BDF2C
Bishop,10615400,Sunrise MHP,2011,Actual,actual,A3F707AAE5A51E5C97D9BDB3F5914AFF
Bishop,10163400,Sunrise MHP,2010,Actual,actual,8F475BBEB7121BF0F4E9006AAE7455FA
Bishop,16008400,Sunrise MHP,2013,Budget,budget,9D16CD3F88BDE264CF5C2CD009CED86F
Bishop,6215907,Sunrise MHP,2014,Actual,actual,DCE6BEB13C774448883360070F24EEDB
Bishop,7787108,Sunrise MHP,2014,Actual,actual,16E9ED8C06DF4CB09AD7E975FF87C46E
Bishop,10555160,Sunrise MHP,2014,Actual,actual,676A1514A7C54765B5AD78973171A21C
Bishop,12136159,Sunrise MHP,2014,Actual,actual,A44920AA958640E6A129FB714414A0FC
Bishop,9213454,Sunrise MHP,2014,Actual,actual,1DCCC66C377C4708BAF2F734373632C7
Bishop,11976400,Sunrise MHP,2012,Actual,actual,76287FC18C40C631A7C48E2A33C5DCB6
Bishop,20475000,Sunrise MHP,2014,Budget,budget,E02BD36065064960B87EED1DE187C08C
Bishop,3660501,Sunrise MHP,2014,Actual,actual,42094826A85446278FAD1F8671B94928
Bishop,49100,Redevelopment Agency,2009,Actual,actual,A7AD83D70F0D263073CD95CF1D2BDF2C
Bishop,111100,Redevelopment Agency,2011,Actual,actual,A3F707AAE5A51E5C97D9BDB3F5914AFF
Bishop,123700,Redevelopment Agency,2010,Actual,actual,8F475BBEB7121BF0F4E9006AAE7455FA
Bishop,8211300,COPS,2009,Actual,actual,A7AD83D70F0D263073CD95CF1D2BDF2C
Bishop,6613400,COPS,2011,Actual,actual,A3F707AAE5A51E5C97D9BDB3F5914AFF
Bishop,6023000,COPS,2010,Actual,actual,8F475BBEB7121BF0F4E9006AAE7455FA
Bishop,14640000,COPS,2013,Budget,budget,9D16CD3F88BDE264CF5C2CD009CED86F
Bishop,7893400,COPS,2012,Actual,actual,76287FC18C40C631A7C48E2A33C5DCB6
Bishop,11200000,COPS,2014,Budget,budget,E02BD36065064960B87EED1DE187C08C
Bishop,1870994,COPS,2014,Actual,actual,42094826A85446278FAD1F8671B94928
Bishop,3626560,COPS,2014,Actual,actual,DCE6BEB13C774448883360070F24EEDB
Bishop,3512468,COPS,2014,Actual,actual,16E9ED8C06DF4CB09AD7E975FF87C46E
Bishop,6443583,COPS,2014,Actual,actual,676A1514A7C54765B5AD78973171A21C
Bishop,6924365,COPS,2014,Actual,actual,A44920AA958640E6A129FB714414A0FC
Bishop,5431209,COPS,2014,Actual,actual,1DCCC66C377C4708BAF2F734373632C7
Bullheadcity,2423932810,Personnel Costs,2009,Actual,actual,8EA8DBDFB1324EF5AF84B8B3B6FD8612
Bullheadcity,2240478005,Personnel Costs,2010,Actual,actual,DE1402D470F04CF38B4445E4FA3289EC
Bullheadcity,2084015243,Personnel Costs,2013,Actual,actual,B3F93D49C85848CCAEC6785299A70ADB
Bullheadcity,2152115485,Personnel Costs,2014,Unaudited Actual,actual,E6343B8F9420441CA3F1CD95D3B5F6D8
Bullheadcity,2067420699,Personnel Costs,2011,Actual,actual,3F34DC5B9D2F460A88674E71E818242D
Bullheadcity,2037027942,Personnel Costs,2012,Actual,actual,8C8E6E3AE67443C388BBF911F04E8B34
Bullheadcity,1015354766,Other Expenses,2009,Actual,actual,8EA8DBDFB1324EF5AF84B8B3B6FD8612
Bullheadcity,818599343,Other Expenses,2010,Actual,actual,DE1402D470F04CF38B4445E4FA3289EC
Bullheadcity,890632097,Other Expenses,2012,Actual,actual,8C8E6E3AE67443C388BBF911F04E8B34
Bullheadcity,696618366,Other Expenses,2011,Actual,actual,3F34DC5B9D2F460A88674E71E818242D
Bullheadcity,745066005,Other Expenses,2013,Actual,actual,B3F93D49C85848CCAEC6785299A70ADB
Bullheadcity,363171776,Other Expenses,2014,Unaudited Actual,actual,E6343B8F9420441CA3F1CD95D3B5F6D8
Bullheadcity,700568317,Contractual Services,2009,Actual,actual,8EA8DBDFB1324EF5AF84B8B3B6FD8612
Bullheadcity,605980140,Contractual Services,2011,Actual,actual,3F34DC5B9D2F460A88674E71E818242D
Bullheadcity,771313968,Contractual Services,2013,Actual,actual,B3F93D49C85848CCAEC6785299A70ADB
Bullheadcity,759380022,Contractual Services,2014,Unaudited Actual,actual,E6343B8F9420441CA3F1CD95D3B5F6D8
Bullheadcity,721881207,Contractual Services,2012,Actual,actual,8C8E6E3AE67443C388BBF911F04E8B34
Bullheadcity,772837415,Contractual Services,2010,Actual,actual,DE1402D470F04CF38B4445E4FA3289EC
Bullheadcity,171148463,Utilities,2009,Actual,actual,8EA8DBDFB1324EF5AF84B8B3B6FD8612
Bullheadcity,168984733,Utilities,2010,Actual,actual,DE1402D470F04CF38B4445E4FA3289EC
Bullheadcity,167720597,Utilities,2011,Actual,actual,3F34DC5B9D2F460A88674E71E818242D
Bullheadcity,199277535,Utilities,2013,Actual,actual,B3F93D49C85848CCAEC6785299A70ADB
Bullheadcity,175025207,Utilities,2012,Actual,actual,8C8E6E3AE67443C388BBF911F04E8B34
Bullheadcity,196516735,Utilities,2014,Unaudited Actual,actual,E6343B8F9420441CA3F1CD95D3B5F6D8
Bullheadcity,297386788,Commodities,2009,Actual,actual,8EA8DBDFB1324EF5AF84B8B3B6FD8612
Bullheadcity,281767622,Commodities,2010,Actual,actual,DE1402D470F04CF38B4445E4FA3289EC
Bullheadcity,321527285,Commodities,2012,Actual,actual,8C8E6E3AE67443C388BBF911F04E8B34
Bullheadcity,330272979,Commodities,2013,Actual,actual,B3F93D49C85848CCAEC6785299A70ADB
Bullheadcity,292836802,Commodities,2011,Actual,actual,3F34DC5B9D2F460A88674E71E818242D
Bullheadcity,306072533,Commodities,2014,Unaudited Actual,actual,E6343B8F9420441CA3F1CD95D3B5F6D8
Bullheadcity,461063287,Capital Outlay,2009,Actual,actual,8EA8DBDFB1324EF5AF84B8B3B6FD8612
Bullheadcity,627771692,Capital Outlay,2010,Actual,actual,DE1402D470F04CF38B4445E4FA3289EC
Bullheadcity,303300235,Capital Outlay,2013,Actual,actual,B3F93D49C85848CCAEC6785299A70ADB
Bullheadcity,168087866,Capital Outlay,2012,Actual,actual,8C8E6E3AE67443C388BBF911F04E8B34
Bullheadcity,489451919,Capital Outlay,2011,Actual,actual,3F34DC5B9D2F460A88674E71E818242D
Bullheadcity,568256558,Capital Outlay,2014,Unaudited Actual,actual,E6343B8F9420441CA3F1CD95D3B5F6D8
Bullheadcity,985309460,Debt Service,2009,Actual,actual,8EA8DBDFB1324EF5AF84B8B3B6FD8612
Bullheadcity,891209201,Debt Service,2010,Actual,actual,DE1402D470F04CF38B4445E4FA3289EC
Bullheadcity,825463124,Debt Service,2012,Actual,actual,8C8E6E3AE67443C388BBF911F04E8B34
Bullheadcity,962927314,Debt Service,2014,Unaudited Actual,actual,E6343B8F9420441CA3F1CD95D3B5F6D8
Bullheadcity,1388177395,Debt Service,2011,Actual,actual,3F34DC5B9D2F460A88674E71E818242D
Bullheadcity,790976098,Debt Service,2013,Actual,actual,B3F93D49C85848CCAEC6785299A70ADB
Calabasasca,1117116106,Personnel,2010,Actual,actual,10BFA42836E24C8B9DB0453AECC00889
Calabasasca,1156842257,Personnel,2011,Actual,actual,47DE7BC7B1C9480AAA7E78941706E640
Calabasasca,1180994555,Personnel,2013,Actual,actual,7B2099B36C5F453AA59E4DF44B37A88D
Calabasasca,1209410000,Personnel,2014,Budget,budget,088C0382BC76498E97646CE633007AFC
Calabasasca,1154520442,Personnel,2012,Actual,actual,26A70F126D57470BAE8B20982568C77E
Calabasasca,234579539,Special Projects / Events,2010,Actual,actual,10BFA42836E24C8B9DB0453AECC00889
Calabasasca,263780903,Special Projects / Events,2011,Actual,actual,47DE7BC7B1C9480AAA7E78941706E640
Calabasasca,271229333,Special Projects / Events,2013,Actual,actual,7B2099B36C5F453AA59E4DF44B37A88D
Calabasasca,259160000,Special Projects / Events,2014,Budget,budget,088C0382BC76498E97646CE633007AFC
Calabasasca,256443565,Special Projects / Events,2012,Actual,actual,26A70F126D57470BAE8B20982568C77E
Calabasasca,346965177,Operating Expenses,2010,Actual,actual,10BFA42836E24C8B9DB0453AECC00889
Calabasasca,382066071,Operating Expenses,2011,Actual,actual,47DE7BC7B1C9480AAA7E78941706E640
Calabasasca,392227866,Operating Expenses,2013,Actual,actual,7B2099B36C5F453AA59E4DF44B37A88D
Calabasasca,433280000,Operating Expenses,2014,Budget,budget,088C0382BC76498E97646CE633007AFC
Calabasasca,387456919,Operating Expenses,2012,Actual,actual,26A70F126D57470BAE8B20982568C77E
Calabasasca,100703131,Supplies and Materials,2010,Actual,actual,10BFA42836E24C8B9DB0453AECC00889
Calabasasca,97427209,Supplies and Materials,2013,Actual,actual,7B2099B36C5F453AA59E4DF44B37A88D
Calabasasca,91140000,Supplies and Materials,2014,Budget,budget,088C0382BC76498E97646CE633007AFC
Calabasasca,87434292,Supplies and Materials,2011,Actual,actual,47DE7BC7B1C9480AAA7E78941706E640
Calabasasca,87561177,Supplies and Materials,2012,Actual,actual,26A70F126D57470BAE8B20982568C77E
Calabasasca,935080900,Contract Services,2010,Actual,actual,10BFA42836E24C8B9DB0453AECC00889
Calabasasca,787965700,Contract Services,2011,Actual,actual,47DE7BC7B1C9480AAA7E78941706E640
Calabasasca,763123504,Contract Services,2013,Actual,actual,7B2099B36C5F453AA59E4DF44B37A88D
Calabasasca,749270000,Contract Services,2014,Budget,budget,088C0382BC76498E97646CE633007AFC
Calabasasca,725582312,Contract Services,2012,Actual,actual,26A70F126D57470BAE8B20982568C77E
Calabasasca,43253123,Facilities and Equipment,2010,Actual,actual,10BFA42836E24C8B9DB0453AECC00889
Calabasasca,45203129,Facilities and Equipment,2011,Actual,actual,47DE7BC7B1C9480AAA7E78941706E640
Calabasasca,29863633,Facilities and Equipment,2013,Actual,actual,7B2099B36C5F453AA59E4DF44B37A88D
Calabasasca,42650000,Facilities and Equipment,2014,Budget,budget,088C0382BC76498E97646CE633007AFC
Calabasasca,48135119,Facilities and Equipment,2012,Actual,actual,26A70F126D57470BAE8B20982568C77E
Calabasasca,106632747,Other Expenses,2010,Actual,actual,10BFA42836E24C8B9DB0453AECC00889
Calabasasca,394206183,Other Expenses,2011,Actual,actual,47DE7BC7B1C9480AAA7E78941706E640
Calabasasca,249542840,Other Expenses,2013,Actual,actual,7B2099B36C5F453AA59E4DF44B37A88D
Calabasasca,76510000,Other Expenses,2014,Budget,budget,088C0382BC76498E97646CE633007AFC
Calabasasca,343902920,Other Expenses,2012,Actual,actual,26A70F126D57470BAE8B20982568C77E
Calabasasca,130364465,Capital Outlay,2010,Actual,actual,10BFA42836E24C8B9DB0453AECC00889
Calabasasca,123881783,Capital Outlay,2011,Actual,actual,47DE7BC7B1C9480AAA7E78941706E640
Calabasasca,116458621,Capital Outlay,2013,Actual,actual,7B2099B36C5F453AA59E4DF44B37A88D
Calabasasca,110930000,Capital Outlay,2014,Budget,budget,088C0382BC76498E97646CE633007AFC
Calabasasca,138197910,Capital Outlay,2012,Actual,actual,26A70F126D57470BAE8B20982568C77E
Calabasasca,480390478,Debt Service,2010,Actual,actual,10BFA42836E24C8B9DB0453AECC00889
Calabasasca,506234046,Debt Service,2011,Actual,actual,47DE7BC7B1C9480AAA7E78941706E640
Calabasasca,485503613,Debt Service,2013,Actual,actual,7B2099B36C5F453AA59E4DF44B37A88D
Calabasasca,481540000,Debt Service,2014,Budget,budget,088C0382BC76498E97646CE633007AFC
Calabasasca,482769626,Debt Service,2012,Actual,actual,26A70F126D57470BAE8B20982568C77E
Calabasasca,379517251,Captial Projects,2010,Actual,actual,10BFA42836E24C8B9DB0453AECC00889
Calabasasca,773098258,Captial Projects,2011,Actual,actual,47DE7BC7B1C9480AAA7E78941706E640
Calabasasca,259027115,Captial Projects,2012,Actual,actual,26A70F126D57470BAE8B20982568C77E
Calabasasca,252105500,Captial Projects,2013,Actual,actual,7B2099B36C5F453AA59E4DF44B37A88D
Calabasasca,558970000,Captial Projects,2014,Budget,budget,088C0382BC76498E97646CE633007AFC
Castatelands,1963827902,"Salaries, Wages, and Benefits",2009,Actual,actual,47CAE6BC0F5F4AD5917B12F75D541D3F
Castatelands,1796645108,"Salaries, Wages, and Benefits",2010,Actual,actual,E138D344765A49C4BB59FC77D8FAC4F7
Castatelands,2001200355,"Salaries, Wages, and Benefits",2012,Actual,actual,B9FFF7BF542041A297006756FFEF182C
Castatelands,1895094368,"Salaries, Wages, and Benefits",2011,Actual,actual,95CF8DA89A414844AE677B2E1EB648BA
Castatelands,2079489043,"Salaries, Wages, and Benefits",2013,Actual,actual,BECA2CB200EC4E169BB8D1C99E8D1715
Castatelands,997775103,Operations,2009,Actual,actual,47CAE6BC0F5F4AD5917B12F75D541D3F
Castatelands,728207589,Operations,2010,Actual,actual,E138D344765A49C4BB59FC77D8FAC4F7
Castatelands,741308058,Operations,2012,Actual,actual,B9FFF7BF542041A297006756FFEF182C
Castatelands,1242407680,Operations,2011,Actual,actual,95CF8DA89A414844AE677B2E1EB648BA
Castatelands,838855453,Operations,2013,Actual,actual,BECA2CB200EC4E169BB8D1C99E8D1715
Castatelands,-7.450580596923828e-09,Redistributed Costs,2009,Actual,actual,47CAE6BC0F5F4AD5917B12F75D541D3F
Castatelands,0,Redistributed Costs,2010,Actual,actual,E138D344765A49C4BB59FC77D8FAC4F7
Castatelands,0,Redistributed Costs,2012,Actual,actual,B9FFF7BF542041A297006756FFEF182C
Castatelands,23500000,Redistributed Costs,2011,Actual,actual,95CF8DA89A414844AE677B2E1EB648BA
Castatelands,0,Redistributed Costs,2013,Actual,actual,BECA2CB200EC4E169BB8D1C99E8D1715
Clevelandheights,25179057,Capital,2010,Actual,actual,979049A6D2E140BAB8026B7A2C3756E4
Clevelandheights,40549584,Capital,2010,Actual,actual,B375735940E4440B9CE6C89B5224BFF6
Clevelandheights,313975060,Capital,2010,Actual,actual,F9290A5B7F7B41C0A43FAFFA63BA95C1
Clevelandheights,482054546,Capital,2010,Actual,actual,AD59D1DAA30245BC94FFBE7B25CA091D
Clevelandheights,4588578,Capital,2011,Actual,actual,740E1E1ECC9D40D2B435052AF88832BE
Clevelandheights,71101603,Capital,2011,Actual,actual,B0B37A79B9D84EF185DB73D51B7533E7
Clevelandheights,130290146,Capital,2011,Actual,actual,F14ECFC62273475D984C586AF192B5E9
Clevelandheights,431970581,Capital,2011,Actual,actual,0B7881BC74AA4C21AE7D2D0C0CC02387
Clevelandheights,579182770,Capital,2011,Actual,actual,0AB99A40731B431D9BAA58ADF980D5B4
Clevelandheights,616450252,Capital,2012,Actual,actual,03F8944D2F29425A80AC7DDE27DBD6E9
Clevelandheights,105449791,Capital,2010,Actual,actual,1AC1F86BF0D74F2C9E0F2F22081DA30B
Clevelandheights,278367300,Capital,2010,Actual,actual,1652AA3467E5405E8152D050173E530D
Clevelandheights,587486085,Capital,2010,Actual,actual,01BBBE86DED64656812B431B92D12D44
Clevelandheights,74208660,Capital,2010,Actual,actual,5673AB0DCB234493B49E78A884358258
Clevelandheights,770812259,Capital,2010,Actual,actual,15B60E0341284562A63D96679075CD54
Clevelandheights,726345300,Capital,2014,Budget,budget,416FAE2A361146C5A97F12D4CA75FECE
Clevelandheights,770812259,Capital,2010,Actual,actual,8951AA201FAA4BC79A207821A2280F10
Clevelandheights,579182770,Capital,2011,Actual,actual,CB325B05EB3841DB963A462DC6076AF4
Clevelandheights,200799842,Capital,2011,Actual,actual,C04AB0F0E50043AD9574EFFD8FC9EEEB
Clevelandheights,355957618,Capital,2011,Actual,actual,5C19B0BE3E934843916A5DC503E23FBD
Clevelandheights,616450252,Capital,2012,Actual,actual,1D18CD85EF5748C7989889CA82A9D9C8
Clevelandheights,20847954,Capital,2012,Actual,actual,14925278F20E4CC1A2CB4CD19D849EBF
Clevelandheights,28369881,Capital,2012,Actual,actual,4F09DB0DDC124F6A9954B7093A7924E0
Clevelandheights,41753238,Capital,2012,Actual,actual,FDF677C60F27442B992D1A351F9F3B93
Clevelandheights,76635511,Capital,2012,Actual,actual,0372723CEA5B4F0CA59EEF4D4EED16AF
Clevelandheights,255112989,Capital,2012,Actual,actual,C307B8A68E494FDE9243C5161DEB9250
Clevelandheights,283408374,Capital,2012,Actual,actual,463AD04FD2114376942C039E8B8AB6E6
Clevelandheights,512014609,Capital,2013,Unaudited,actual,2106B5DFFC7F4EEA893FA220C9C0DECC
Clevelandheights,8558092,Capital,2013,Actual,actual,4C29E5E23BC0495D9482CDDD7AAFB26E
Clevelandheights,50707118,Capital,2013,Actual,actual,B00D53B78B3644B88B8D04E0FC852997
Clevelandheights,70276308,Capital,2013,Actual,actual,1AB9ABC8434E4B11B112DB6F6BCD49BB
Clevelandheights,331687790,Capital,2013,Actual,actual,341E34AA8E724C0D84BC705994D3221E
Clevelandheights,444712018,Capital,2013,Actual,actual,7636AD2E7A43496AA8E3B434DEC7EF11
Clevelandheights,205029051,Capital,2014,Actual,actual,F5329E3692B341DBA45B3929B6EE9C3C
Clevelandheights,61163973,Capital,2010,Actual,actual,1490A4FCAFF04884B7398C0194FBFE51
Clevelandheights,138620951,Capital,2010,Actual,actual,400F2E655C8043878951D9D5E1DEA47E
Clevelandheights,207605168,Capital,2010,Actual,actual,0C7191D4E1EC418DBCB02BB6BECC6871
Clevelandheights,61562418,Capital,2012,Actual,actual,CE4534C845164FC6AF878176C2433C96
Clevelandheights,124478863,Capital,2013,Actual,actual,B812F077B5324F3CA3506C7DFCB02114
Clevelandheights,431119046,Capital,2013,Actual,actual,1711F025174143489F23CD06221CBEB3
Clevelandheights,65803315,Capital,2014,Actual,actual,D751D052D8F74BCAA7377497553E3DB6
Clevelandheights,156449920,Capital,2011,Actual,actual,DC3102C6BBC14E40896539E887EB9086
Clevelandheights,304951977,Capital,2011,Actual,actual,8EB3A78BF4F94DFEBF6A59AB41B12777
Clevelandheights,128585154,Capital,2012,Actual,actual,F6489BC40B804CCD9BA80ECFB9A488E2
Clevelandheights,322421744,Capital,2012,Actual,actual,430C83785FF04361B60EA67744D02802
Clevelandheights,243907211,Capital,2013,Actual,actual,8A19DDE04C8E43F19C05277BE013E6B8
Clevelandheights,512014609,Capital,2013,Actual,actual,6EAFA7CD46A34E3DBE3AE9F474E18F27
Clevelandheights,121044397,Capital,2014,Actual,actual,A67FEFD82EB74D2290F1AC2CC674B09A
Clevelandheights,65907294,Capital,2011,Actual,actual,8155AA24DCE5446580720615DECBF7E1
Clevelandheights,229093974,Capital,2012,Actual,actual,A7A9AB83ED76476EB6CA808D3CB1F32F
Clevelandheights,109363379,Capital,2011,Actual,actual,56C3500EA2E24DC9AF8338B8A7E926AF
Clevelandheights,182602926,Capital,2013,Actual,actual,FC60E88C87CB40CEBEC938D86F0768B6
Clevelandheights,465360459,Capital,2012,Actual,actual,98D02FA7AEBC4E13903EC0FC8BF86FF2
Clevelandheights,50510041,Capital,2014,Actual,actual,003D00B6C4D24EC2B083FD6BC54B4B8C
Clevelandheights,133209974,Capital,2014,Actual,actual,E9A4F0850C2541C39266DC96E11D5540
Clevelandheights,17975421,Capital,2011,Actual,actual,81D988014263466DBE131220F83833AD
Clevelandheights,39576245,Capital,2013,Actual,actual,46AFE1CC1EAD41D09E3754178B39DEE2
Clevelandheights,34265404,Capital,2014,Actual,actual,EAEC79982C9C4470968B3EEC84644286
Clevelandheights,21368879,Capital,2013,Actual,actual,BA3F8A43ADBA4223B4386C9E35D6E138
Clevelandheights,189206141,Fringe Benefits,2010,Actual,actual,979049A6D2E140BAB8026B7A2C3756E4
Clevelandheights,327735554,Fringe Benefits,2010,Actual,actual,1490A4FCAFF04884B7398C0194FBFE51
Clevelandheights,614481380,Fringe Benefits,2010,Actual,actual,400F2E655C8043878951D9D5E1DEA47E
Clevelandheights,788307247,Fringe Benefits,2010,Actual,actual,1652AA3467E5405E8152D050173E530D
